caption_id,caption,score,source
440900,A group of cows walking in a grassy field.,2.0,mscoco
124876,People surfing on ocean waves near the beach.,1.4,mscoco
458664,A vintage picture of a group of adults and children with horses on a shoreline. ,2.0,mscoco
91195,"Pizza with white sauce, tomato and basil on a plate",2.0,mscoco
261560,A baseball player sliding to base while another baseball player waits to catch the ball.,1.875,mscoco
328304,Blurry picture of dog running with white frisbee in mouth,1.525042808219178,mscoco
318032,A photo of a kid in their batting stance in an outdoor baseball field.,2.0,mscoco
211760,A person is preparing to eat a large pizza,1.875,mscoco
228603,A young man and woman pose for a picture in front of red curtains.,1.75,mscoco
211110,A row of orange and pink teddy bears on display.,2.0,mscoco
50791,A woman frying donuts in a big pot,2.0,mscoco
558516,a zebra in a large field eating grass,1.0,mscoco
543027,A woman walking down a street past a bike.,2.0,mscoco
89870,A stuffed teddy bear sitting in front of an open book.,1.6666666666666667,mscoco
271590,a pizza and a cup sitting on a table.,2.0,mscoco
564418,A happy birthday cake with train cars on aluminum foil on wood grain surface.,1.9285714285714288,mscoco
361303,a baseball player hitting a ball during a game,2.0,mscoco
324817,A man and a woman riding a scooter past a church.,2.0,mscoco
45270,"A yellow street sign, with people siting in chairs.",2.0,mscoco
122157,Promotional photo showing snowboarder doing aerial stunt over steep slope.,-1.0,mscoco
179418,A small airplane sitting on top of a field.,2.0,mscoco
87649,A large train at a station full of people.,1.9,mscoco
293689,A row of park benches sitting on a  green park.,0.5,mscoco
211340,A dog is standing outdoors near some cattle.,1.8333333333333333,mscoco
468018,A woman in grey shirt playing with a kite on beach.,1.8333333333333333,mscoco
50810,Diecast diorama 1/64 scale models of a fire department and its trucks,2.0,mscoco
392107,painting of exotic bird surrounded by plants and flowers,2.0,mscoco
385709,A baseball player swinging a bat on a field.,2.0,mscoco
557931,A white kitchen has a stainless steel oven in it.,2.0,mscoco
253964,A man doing a wheelie on a motorcycle on a commercial street,1.5,mscoco
173069,A view of a small room with a business desk and a bed in the corner.,1.75,mscoco
222280,A bathroom either being torn down or remodeled with a toilet.,2.0,mscoco
578786,A clock sits at the top of a tan and gray tower.,1.6666666666666667,mscoco
491131,This pictures shows a wooden bench on a street side.,1.875,mscoco
455443,Cows stand near a barbed-wire fence in a pen.,2.0,mscoco
370524,"A collage of two photos of a man wearing a tie, one being a closeup view of his shirt.",1.375,mscoco
362090,A man sitting on a bench holding a cane.,1.75,mscoco
107425,A bike parked near a metal object on a sidewalk.,1.75,mscoco
401071,Many people on a sandy beach with umbrellas.,2.0,mscoco
572001,People sitting at a restaurant eating sandwiches and corn on the cob.,2.0,mscoco
164179,A pizza with mushrooms and carrots as toppings,1.8333333333333333,mscoco
388391,Two birds sit on opposite sides of a bench in a field. ,1.5,mscoco
231863,A person is riding a bicycle in city traffic.,1.8795518207282915,mscoco
499028,Two cats perch on the roof of a car.,1.8333333333333333,mscoco
98854,A clock attached to a brick column underneath a roof.,1.8333333333333333,mscoco
330934,A competitive downhill skier racing the moguls. ,1.9,mscoco
90,"A large keyboard musical instrument with a wooden case enclosing a soundboard and metal strings, which are struck by hammers when the keys are depressed. The strings' vibration is stopped by dampers when the keys are released and can be regulated for length and volume by two or three pedals.",2.0,drawbench
48656,A skier is seen in motion skiing wearing a uniform.,2.0,mscoco
500324,Closeup of a knife cutting through a green apple.,2.0,mscoco
35030,A woman holding a tennis racquet on a purple tennis court.,1.9,mscoco
283653,Several men standing around and working on a train that is sitting on tracks.,2.0,mscoco
9408,A group of skiers are standing in the snow with their ski equipment.,2.0,mscoco
91566,A plate holds a stack of cheesy bread sticks.,2.0,mscoco
335909,A woman cross country skiing in an open snow-covered area.,0.5,mscoco
48288,A car dashboard with a LED display and a plush rabbit ,2.0,mscoco
55723,A tennis player leans into her stroke on the court,2.0,mscoco
490851,A High flying skier is doing a mid air flip.,1.7000000000000002,mscoco
112770,Two cats are sleeping on a wood dock.,0.5,mscoco
31142,A couple cutting their wedding cake together with a knife in their hands,1.8333333333333333,mscoco
17975,Employees working in an airport transferring baggage from the airplane to the carts.,2.0,mscoco
518584,A large brown dog eating food out of a box.,1.5,mscoco
304530,A crowded street is shown with shops and apartment buildings.,2.0,mscoco
527623,An elephant is eating hay with another elephant.,0.5,mscoco
133879,Pizza with a lot of toppings in a pizza box ,2.0,mscoco
285660,A group of cows are laying on a beach,2.0,mscoco
558454,a tennis player with a tennis racket getting ready to swing,1.75,mscoco
125662,A blue and white bus driving down a street near trees.,1.8333333333333333,mscoco
143125,A man with an umbrella standing with a woman in a park.,2.0,mscoco
296699,A photo taken from a car looking at a herd of sheep in the road.,1.375,mscoco
70408,a red blue and white sign and some people on a street,2.0,mscoco
432868,The lower half of person riding on a skateboard.,1.6666666666666667,mscoco
445628,A bird is standing on a bird feeder while another bird sits in the shadows.,1.2999999999999998,mscoco
337687,"A restaurant sign that reads ""S & D Restaurant & Bar.""",1.5,mscoco
75624,Young girl sitting on bed playing with remoter game control.,1.6666666666666667,mscoco
31281,man with surfboard standing next to giant rock face,1.6666666666666663,mscoco
19391,A yellow kitchen with white cabinets and a sink.,2.0,mscoco
538857,A street with cars parked on the side and a Cathedral at the end.,1.875,mscoco
103699,Male skateboarder in mid air doing a jump.,2.0,mscoco
375611,Street signs posted at an intersection of Spokane St. and Courtland Pl.,1.0,mscoco
542888,A woman wearing sunglasses and smiling with her phone.,2.0,mscoco
236593,A bicycle parked in red bicycle rack on sidewalk.,1.3333333333333333,mscoco
541771,Living room with TV playing and view of a hand in the picture.,1.4166666666666663,mscoco
60812,a male in a white shirt is riding a brown and black horse,1.875,mscoco
243558, A market area with people and many crates of fruit.,2.0,mscoco
426523,Children playing wiffle ball in a back yard ,2.0,mscoco
160893,Man applying pasted to tooth brush in park.,0.3333333333333333,mscoco
87096,A man standing inside of a store behind piles of ripe bananas.,2.0,mscoco
46941,A small child is sitting on the couch playing with a phone.,2.0,mscoco
30299,A group of people are playing volleyball on a beach.,2.0,mscoco
134562,A flock of pigeons fly past a clock tower.,2.0,mscoco
243500,A black dog holds a red Frisbee in its mouth.,2.0,mscoco
374288,A plate of food has vegetables and meat.,2.0,mscoco
514369,a view of the tunnel of an inside trains station ,1.875,mscoco
344579,A skier can be seen making their way down the slope.,1.5714285714285716,mscoco
278171,Boy gives two thumbs up next to train track while holding ski poles,1.5,mscoco
242964,Fans gather outside a sporting event to support their team.,2.0,mscoco
342260,A group of athletes ski along a trail.,2.0,mscoco
113389,An orange cat is looking up at the camera.,1.8333333333333333,mscoco
175263,Toilet seat inside door of a passenger compartment.,2.0,mscoco
4175,a tennis match is being played on a blue court ,0.625,mscoco
40458,A woman holding a pink umbrella next to a bald headed man.,1.75,mscoco
283720,Blurry photograph of a cat watching the television ,0.5,mscoco
96711,A woman eating a sandwich on a bench near the street.,1.9,mscoco
549447,Sheep and goats living in an enclosed area.,1.5,mscoco
342742,"a pizza with ham, cheese and green onions",2.0,mscoco
366931,an image of a family celebrating a childs birthday,2.0,mscoco
532631,Three zebras grazing on grass in a field,2.0,mscoco
564493,"Street view of a home, electrical posts and a street sign",1.6428571428571428,mscoco
187525,A woman feeds birthday cake to a baby in a high chair.,1.9,mscoco
531070,a zebra standing on some dirt and bushes and trees,2.0,mscoco
97591,Two people are riding an elephant walking through the water.,1.875,mscoco
563250,A small airplane is parked on a runway.,1.8333333333333333,mscoco
387595,a close up of a garbage truck on a city street,2.0,mscoco
263450,A person is grabbing a bowl of food in the oven.,2.0,mscoco
326863,a yellow white and black train on its track,2.0,mscoco
475421,A sandwich and smoothie on a table at a restaurant.,2.0,mscoco
128248,A bathroom setting with garden tub and pedestal,2.0,mscoco
178426,A person is kite surfing in the water. ,2.0,mscoco
523639,a man eating a doughnut next to some baby toys,0.0,mscoco
535981,A dog that is standing on top of a fire hydrant.,1.8333333333333333,mscoco
182834,A living room filled with lots of furniture and a red stair case.,2.0,mscoco
189565,A bathroom sink under a large mirror next to a yellow wall.,2.0,mscoco
16928,Rusted scissors sticking out of a metal object in a backyard.,1.325,mscoco
379830,An owl sits in front of a chain link fence.,2.0,mscoco
321332,"A group of people standing around a table with pizza, wine and glasses on it.",1.5,mscoco
6964,Two men standing close together examining some red wine.,1.6666666666666663,mscoco
574216,"A advert featuring a stop sign and the slogan ""the attack on worker rights"" ",1.75,mscoco
305576,A man holds a plate of food while he works on a laptop.,1.7083333333333337,mscoco
13988,A grassy field with two white horses and trees.,2.0,mscoco
7593,A man in black doing jumps on a skateboard,2.0,mscoco
56266,A salad and chocolate milkshake are sitting on a wooden table. ,2.0,mscoco
86588,A boy prepares to swing his bat during a baseball game.,2.0,mscoco
96073,a hand is holding some scissors with a green handle,1.75,mscoco
509000,A black and white cat is playing with a toy carrot.,0.5,mscoco
260230,Hot dogs and hamburgers being cooked on a gas grill.,2.0,mscoco
252894,A skateboarder performs a trick off of a ramp. ,1.75,mscoco
187064,A clean living room is seen in this picture.,2.0,mscoco
556342,The familly is playing soccer  on the dirt field.,1.75,mscoco
132001,a mac mouse and keyboard on a desk,1.6666666666666667,mscoco
94340,Adult cat lounging on cream colored leather chair in living area.,2.0,mscoco
195768,A person on a skateboard riding a wave in the ocean.,2.0,mscoco
184148,A large clock of big ben in london uk,1.0,mscoco
226693,A giraffe is in a fenced enclosure beside some trees.,2.0,mscoco
163707,Black and white photo of a bench in a park,2.0,mscoco
234468,Smal blue and green cake sitting decorated on a table with other party favors.,1.8333333333333333,mscoco
534353,Horse jumping over an obstacle on a course with a rider.,2.0,mscoco
132646,A gray cat is very close to a blue drinking bottle.,1.5,mscoco
27871,Four people compete on horseback playing playing polo.,1.875,mscoco
113493,An adult poses with a young child on the sidewalk for a picture.,2.0,mscoco
169638,The fried rice has vegetables and meat in it.,1.95232516222062,mscoco
271842,A fighter jet flying through a cloudy sky.,2.0,mscoco
273379,A large double decker bus stopping at a bus stop.,1.6666666666666663,mscoco
154145,A male tennis player swinging his tennis racket.,0.5,mscoco
290628,A yellow and blue bus parked at a passenger station.,2.0,mscoco
150151,A woman in sun glasses standing beside a parking meter.,1.875,mscoco
27974,A living room with wooden floors and large tv,2.0,mscoco
499786,Water flows out of fire hydrant into street.,2.0,mscoco
135482,A small living room has a fire place and two couches.,2.0,mscoco
557251,Two cross-country skiers with backpacks on a snowy trail.,1.8333333333333333,mscoco
413070,A white bath tub sitting under a bathroom window.,2.0,mscoco
193878,A person is riding a bike down a stone road.,2.0,mscoco
526887,A person rides a surfboard on quiet waters.,1.7888888888888888,mscoco
137717,A group of elephants on ground next to a body of water.,2.0,mscoco
491526,A double decker bus drives down the city street.,2.0,mscoco
527196,Two men standing in the field while holding a kite. ,1.9166666666666663,mscoco
547636,A large water bottle is on a table in a kitchen. ,1.8888888888888888,mscoco
152019,A soccer player is kicking the ball during a game.,0.375,mscoco
471774,Skier posing for photo while standing on slope near wooded area.,2.0,mscoco
473928,A view of a baseball game as a pitcher is throwing a pitch.,1.8333333333333333,mscoco
291107,Two men placing bunches of bananas on a cart.,1.7857142857142856,mscoco
20671,a man sits in a trunk while petting a dog ,2.0,mscoco
27622,A man cutting a cake surrounded by small children.,2.0,mscoco
175231,a platform bed in neutral colors on a shag rug,2.0,mscoco
379966,Large black dog with an orange frisbee in its mouth. ,2.0,mscoco
556715,Many different fruits and veggies are placed on a table. ,1.8,mscoco
468985,Woman eating a big hot dog on a bun.,-1.0,mscoco
232614,a small bird on a tree branch surrounded by leaves,2.0,mscoco
498765,A man sitting on a couch holding food in his hands.,2.0,mscoco
85187,A motorcyclist rides through an arch in a town. ,2.0,mscoco
538149,a lined up row of teddy bears near a stair case ,2.0,mscoco
76588,A siamese cat laying on top of a white sink.,2.0,mscoco
217591,Little boy pointing remote toward of camera and pushing button,1.6666666666666663,mscoco
478257,Group of children sitting at table eating pizza off plate,0.5,mscoco
38372,A dog sitting on a wooden chair in a garden.,2.0,mscoco
357895,A man holding up a colorful stunt kite while his son looks on.,1.875,mscoco
60720,The two men in black shorts are competing during a Frisbee game.,-1.0,mscoco
325328,A pizza is seen with a glass of wine on a table.,1.8333333333333333,mscoco
395284,a man eating a pizza with a fork,1.6,mscoco
145288,an old photo of a group of people riding horses,2.0,mscoco
224272,An alley with old houses and a car and bicycle nearby,1.7,mscoco
5947,A group of four planes flying in formation.,1.5,mscoco
101014,A couple of plates filled with different foods.,2.0,mscoco
458328,The young puppy was put in the toy car.,2.0,mscoco
547338,A large field with several sheep grazing in the grass.,2.0,mscoco
309003,Man sitting in library with headphones on using open laptop,2.0,mscoco
424668,A new white toilet being installed in a room with newly installed dry wall.,1.692063492063492,mscoco
168650,A woman sitting in a bed with a laptop on her belly.,2.0,mscoco
130017,An elephant that is walking in an enclosure.,1.1666666666666663,mscoco
312961,A water skier being pulled off a ramp in the air.,1.4666666666666668,mscoco
46073,a close up of a bicycle with a rear view mirror,2.0,mscoco
532535,The partial view of a living room with a small flatscreen tv.,2.0,mscoco
442962,A smiling man is sitting on a motorcycle.,2.0,mscoco
476175,A shell pasta and broccoli dish on a green plate.,1.9166666666666663,mscoco
137115,Several kites are being flown side by side in a dark sky.,1.875,mscoco
52376,Two women standing next to each other looking at a phone.,1.9375,mscoco
438025,Trucks parked near hilly area with small rainbow in low cloud.,1.8333333333333333,mscoco
406579,A yellow and red bus on street next to a building.,2.0,mscoco
86530,A person stands next to a disc golf goal.,1.75,mscoco
455279,A person sits in the snow in front of a snowboard.,1.4,mscoco
215107,A female professional tennis player preparing to serve the ball,1.5833333333333337,mscoco
409351,People ride a mock steam engine around a track. ,2.0,mscoco
523230,Two older men sitting on a bench at a park holding crutches.,2.0,mscoco
98983,A baseball player is getting ready to hit a ball.,1.8333333333333333,mscoco
250276,An older woman is petting her white horse.,2.0,mscoco
397036,A large clock on a metal tower in front of a shopping center.,1.6666666666666667,mscoco
155373,a surfer in blue trunks is surfing on a white board,2.0,mscoco
494269,A white bathroom with a toilet and sink.,1.8333333333333333,mscoco
467961,A child's bedroom has plenty of storage space and a small chair.,1.8333333333333333,mscoco
107858,An ad showcasing a rubber grip and wrist handle for a wii remote,1.5,mscoco
93675,A piece of blue luggage sitting on the ground next to a  person.,1.5,mscoco
253956,A man in jacket and bow tie standing in grassy area.,2.0,mscoco
367998,A street sign is shown on a pole.,2.0,mscoco
92649,A man holding a surfboard next to a beach.,2.0,mscoco
484026,Two black birds sit on a log bench near the ocean.,2.0,mscoco
562205,A gray cat scratching its mouth next to a cup.,1.8333333333333333,mscoco
154816,A boy swinging a baseball bat during a game.,2.0,mscoco
306412,A woman is standing next to a wall with a blue umbrella.,2.0,mscoco
143064,Snowboarder on artificial ramp about to launch and attain air,1.6666666666666667,mscoco
118406,The soccer player jumps to hit the ball with his head. ,1.9,mscoco
327392,Panorama photograph of people in an indoor market area.,2.0,mscoco
294620,A torbie cat sits on top of a car.,2.0,mscoco
537770,Two people are standing next to each other and one in a black suit is talking at a podium.,1.625,mscoco
358291,A laptop and a computer keyboard on a wooden desk.,1.5833333333333337,mscoco
109622,a bicycle sitting next to a park bench,-1.0,mscoco
38923,A large group of motorcycles parked along a street.,1.8333333333333333,mscoco
224000,A herd of sheep cross a dirt road.,2.0,mscoco
257971,A man plays Wii while two other men sit on the couch and watch.,1.25,mscoco
104625,A white cat is sitting in front of a television,2.0,mscoco
90683,Two wooly sheep are on top of a hill.,2.0,mscoco
79660,Men riding on elephants in a parade while people watch. ,2.0,mscoco
559760,"2 men smile, standing in front of giraffes in an enclosure.",0.4166666666666666,mscoco
538533,Street sign at the corner of Spencer and 6th Street.,-0.5,mscoco
525058,"Four people are standing outside a large ""Sone"" building. ",1.5,mscoco
308528,A white and tan cat is sitting intertwined with the strap of a handbag.,1.5833333333333337,mscoco
426838,Carrots and potatoes are on the plate of vegetables.,1.6666666666666663,mscoco
209195,A person is flying a large kite in a park,2.0,mscoco
30796,A double decker bus at night on a London street.,2.0,mscoco
329084,Small white vehicle with a white dog looking out window.,1.3333333333333333,mscoco
197941,Bench and window with shutters with bricked wall,2.0,mscoco
539317,A pair of boats on water near the coast.,1.6666666666666663,mscoco
32149,A woman wearing a red shirt swinging at a tennis ball.,2.0,mscoco
556633,Bedroom with large tub and sink in corner.,1.5,mscoco
528374,man with skull decorated surfboard eyeing the ocean,1.8333333333333333,mscoco
111099,A city pier with benches to enjoy the view,2.0,mscoco
402762,A man riding a brown horse down a dirt road.,1.8,mscoco
290827,A train pulls up to an empty platform.,1.8333333333333333,mscoco
254997,A large long red train on a track.,1.5,mscoco
461940,Four Blue Angel jets are flying in formation.,2.0,mscoco
299442,A bus in Japan has anime characters painted on its sides,1.8,mscoco
8644,A fire hydrant that is sitting on the sidewalk.,2.0,mscoco
296712,Two high speed trains on the rail tracks.,2.0,mscoco
57992,Two black horses running on a hill with trees in the background.,2.0,mscoco
203887,a sink with an under cabinet in a bathroom.,2.0,mscoco
167588,An old picture of a passenger air plane on the runway.,1.8333333333333333,mscoco
139500,Many dogs and people are on a large field. ,1.75,mscoco
364436,A man is sitting on a snowy hill with skis  in his hand. ,1.7083333333333337,mscoco
496746,"Carrots, broccoli, oranges, and ham are arranged in small containers.",1.8333333333333333,mscoco
241422,A baseball player winding up to swing the bat.,2.0,mscoco
375128,Night time scene of pathway in snowy area.,2.0,mscoco
371633,A male surfer rides a large wave on his surfboard.,2.0,mscoco
475580,a red double decker bus parked on a street,2.0,mscoco
25461,An oriental musical group gathered in a field.,2.0,mscoco
249730,Several skiers of different ages standing on a ski slope.,2.0,mscoco
158897,A photo of a bunch of wedding cakes on a table.,2.0,mscoco
546693,Several zebras walking across brown grass near trees.,2.0,mscoco
461634,The dish of rice and mushrooms is inside of a microwave.,1.6666666666666663,mscoco
259761,A group of school children gathered around a birthday cake.,2.0,mscoco
434856,Group of zoo animals standing beside a tree line. ,-1.0,mscoco
131060,A teddy bear that is sitting on a tree branch.,2.0,mscoco
392526,A man with a hat is eating a pastry in a busy street.,1.9,mscoco
406377,A train trailing a plume of white smoke crosses a bridge.,1.8333333333333333,mscoco
103008,A group of lambs walking along a fence row in a field.,1.875,mscoco
12567,a rear view window of a red vehicle.,1.4166666666666663,mscoco
387575,Two giraffes in a zoo enclosure eating leaves. ,1.4285714285714286,mscoco
248925,A man in yellow shirt riding a white surfboard on wave.,2.0,mscoco
134042,High flying jet plane as seen from ground on cloudy day.,1.8333333333333333,mscoco
161597,Assortment of vases displayed on table at outdoor market.,2.0,mscoco
442218,A bowl with a sandwich and wine bottles in the background.,1.7459193870752832,mscoco
352553,A small bathroom with the toilet seat up and a white and blue towel hung on the wall. ,1.0,mscoco
97914,a number of plates of food on a table near a wine glass,1.75,mscoco
303873,A clock can be seen on the exterior of a building.,0.5,mscoco
115037,"Pens, scissors, markers and other assorted clerical tools.",2.0,mscoco
187709,A baseball player getting ready to swing at the ball. ,1.9285714285714288,mscoco
124567,A cat sitting on top of the passenger seat of a car.,1.325,mscoco
6031,A man in a suit and tie standing behind a table.,2.0,mscoco
497608,A hawk sitting on top of a speed limit sign,1.3833333333333333,mscoco
289034,Engine and very long freight train at a siding.,2.0,mscoco
160245,a white horse with a white cover and some grass,1.25,mscoco
301484,a group of people riding in a horse drawn carriage,2.0,mscoco
524167,Several people standing by surfboards on a beach.,2.0,mscoco
343643,A bus is shown with a line of people next to it.,2.0,mscoco
244026,Women eating bananas at a large table ,2.0,mscoco
409173,A cat laying on a blanket at the end of a bed.,2.0,mscoco
557552,Many motor bikes are parked along a city street.,1.9166666666666663,mscoco
221042,Three blue vases with yellow flowers on a tablecloth.,1.75,mscoco
218031,A cat is standing with its head against a door.,2.0,mscoco
205850,A large black and gold clock with a statue on top,2.0,mscoco
243446,a giraffe putting its head on another giraffe ,0.25,mscoco
484150,A man stands with a child playing in a park.,2.0,mscoco
430850,Yellow flowers are placed in a vase on a marble table.,1.8333333333333333,mscoco
255322,Two women are holding a large bowl filled with donuts.,1.625,mscoco
258017,A large bedroom with art over the bed,2.0,mscoco
48169,a tennis player swinging a racket at a ball,0.1666666666666666,mscoco
109390,A kitchen with white cabinets and stainless steel stove.,2.0,mscoco
270898,A balcony with bells and a clock over top of a Great Britain flag.,1.6666666666666667,mscoco
283222,Back view of a skier with red skis on the snow.,1.7857142857142856,mscoco
354361,An old record player sits on a table.,2.0,mscoco
11188,"Long stemmed plant with flowers, white wall and stone floor.",2.0,mscoco
41913,an image of a table of bananas for sale,2.0,mscoco
106290,A man standing next to a blond woman in a tux.,2.0,mscoco
381123,A rainbow of kayaks arrayed on the sand flats at the water's edge.,2.0,mscoco
487898,Young girl playing with a soccer ball inside the house.,2.0,mscoco
499324,a bathroom with a toilet and shower inside of it ,1.7,mscoco
462890,A small child is holding a toothbrush while lying down.,1.8166666666666669,mscoco
59232,A cat curled up asleep in an open backpack.,1.9057971014492756,mscoco
124397,An older man and a small child sitting together with the small child pushing buttons on a flip style cellular phone the man is holding.,1.625,mscoco
207178,Man and young boy posing for photo during ski outing.,1.75,mscoco
378661,Professional baseball player swinging at the ball during a game. ,2.0,mscoco
28494,A group of zebra standing in a grass field.,2.0,mscoco
99184,Keeper holding a soccer ball while other players walk around him. ,1.6607142857142856,mscoco
188151,A group of skiers pose for a picture.,2.0,mscoco
1739,An old green truck with a cover partially on it.,1.625,mscoco
70097,a lot of old suitcase out side of a building,1.6666666666666667,mscoco
501966,A dated kitchen is ready for an upgrade.,2.0,mscoco
408840,Articulated bus and taxi in light traffic crossing an intersection.,1.75,mscoco
349579,"A street sign that says, ""Schwalbenstrasse"" in Germany. ",1.25,mscoco
334251,A modest living room is lit by two lamps.,1.25,mscoco
116750,a train car parked in a train yard,2.0,mscoco
170021,A train sitting on the tracks at night.,2.0,mscoco
226825,a woman is riding a bicycle down a street,2.0,mscoco
503207,A brown bear walking across a snow covered field.,2.0,mscoco
133994,A yellow and blue train stationary at a train station.,2.0,mscoco
7570,Small television and desk with computer in room with hardwood floors,1.8333333333333333,mscoco
164262,A female tennis player backhands a tennis ball.,2.0,mscoco
530211,An ocean beach crowded with swimmers and sunbathers,2.0,mscoco
111103,an image of a kitchen setting with steel bench,2.0,mscoco
229208,A suit and hat are depicted hanging against a stark white background.,2.0,mscoco
504108,A woman talking on a cell phone while holding a bowl of cereal.,0.3333333333333333,mscoco
127971,Three fireman test the fire hose on the truck. ,1.6666666666666663,mscoco
431052,A tennis player jumps to return the ball to his opponent.,0.5,mscoco
320483,People are standing at a busy city crosswalk.,2.0,mscoco
187473,A truck is stopped at a red light in an intersection.,0.5,mscoco
284290,"Fried stuffed chicken legs, carrot salad and cucumbers",2.0,mscoco
29913,A fire hydrant with a pair of eye stickers making a face on it.,1.5,mscoco
79212,Baseball players playing a game of baseball in front of a crowd.,2.0,mscoco
139686,A man swinging a tennis racket at a ball.,1.8333333333333333,mscoco
416450,Two businessmen are sitting at a table looking at a cell phone.,2.0,mscoco
166370,A large building displays a figure and clock.,1.4166666666666663,mscoco
362312,A herd of zebras grazing in an open field.,1.8333333333333333,mscoco
507904,Toilet with no lid in corner of bathroom with bottle sitting on back,1.5833333333333337,mscoco
276918,Two adult giraffes and a child giraffe standing near a tree. ,1.4166666666666663,mscoco
97759,A black and white photo of pedestrian traffic at an airport.,1.4285714285714286,mscoco
287578,a desk with a laptop and monitor connected with a keyboard ,1.7333333333333334,mscoco
444619,Large number of motorcyclists all wearing the same style clothing. ,2.0,mscoco
407879,"A pizza with meat, cheese and tomato sauce.",2.0,mscoco
89555,A cat is asleep on top of a bed.,2.0,mscoco
283199,A small brown and red bird sitting on a wire by an apple tree.,1.8333333333333333,mscoco
65520,A small teddy bear is sitting by the pillow on the bed.,2.0,mscoco
230964,A young person attempts to skateboard along the wall.,1.5833333333333337,mscoco
188946,a person in full ski gear standing on skis,0.5,mscoco
405778,Two zebras are grazing in an open field of grass.,1.7999999999999998,mscoco
191981,A skateboarder does a trick at the top of the ramp.  ,1.8333333333333333,mscoco
411844,A large passenger jet laying on an airport runway.,2.0,mscoco
462785,A mother and child flying a kite in a field,2.0,mscoco
446863,A man holding a surf board while standing on rocks at the ocean,2.0,mscoco
402569,"Several lunch items on a table, including a sandwich, and apple, macaroni and cheese, and two drinks.",2.0,mscoco
496153,A large tall building with a clock on top.,1.7083333333333337,mscoco
234914,A grey picnic table with umbrella is placed in front of a row of food trucks.,1.8,mscoco
123013,A woman in a green tank top holds a pink Frisbee.,1.5296343001261037,mscoco
24571,A baseball player holding a bat next to home plate.,1.8333333333333333,mscoco
169321,Antique military plane sits on beach near open waters.,2.0,mscoco
386279,A person on a bike on a city street.,2.0,mscoco
8979,Female tennis player lunges forward aiming to hit the ball. ,0.5,mscoco
104046,A family that is walking the street holding black umbrellas.,2.0,mscoco
233327,A black and yellow bird perched on a branch.,2.0,mscoco
166865,A tall clock is in front of a building.,1.0,mscoco
219487,Two men in shorts and baseball caps play Frisbee.,1.8333333333333333,mscoco
401112,A gray cat is stretched out on a blanket.,2.0,mscoco
230179,A man on a skateboard about to land a trick.,2.0,mscoco
220292,Two tabi cats laying on a red suitcase on a bed.,1.5,mscoco
91371,A small boat sitting on top of a beach near water.,1.9,mscoco
49611,A beach with several row boats at the shore.,2.0,mscoco
192406,Several green buses parked in a parking lot with people walking by,1.4166666666666663,mscoco
41369,Person on skateboard on sidewalk passing newspaper boxes.,1.6166666666666667,mscoco
319965,a dog wearing a lifejacket while surfing in the water,2.0,mscoco
487191,Two adult elephants and a calf inside their enclosure.,2.0,mscoco
69364,A cat lays next to the keyboard of a laptop.,2.0,mscoco
543689,Group of people walking on a busy city street center. ,2.0,mscoco
147246,A bed sits in a dim lit room with sheer curtains.,2.0,mscoco
188343,A modern residential bathroom with walk in shower,1.8,mscoco
217252,Photo of kitchen with stainless accessories and an island with books.,2.0,mscoco
45785,A person is walking with an open umbrella near a large dog.,1.8333333333333333,mscoco
236288,A man in a red jacket holding onto two tennis rackets. ,0.1999999999999999,mscoco
15,A red car and a white sheep.,2.0,drawbench
485547,Kites and banners with grass and crowd in park,2.0,mscoco
347967,"Shelf with bird, vase, tin and picture frame.",2.0,mscoco
190601,A dog sits on an animal-print cushion and chews a toy.  ,1.5833333333333337,mscoco
140691,A herd of giraffe standing on top of a lush green field.,2.0,mscoco
463588,A small group of horses graze in an open field.,1.7000000000000002,mscoco
92428,A man swinging a baseball bat during a baseball game.,-1.0,mscoco
3432,A man jumping in the air with a skateboard.,0.375,mscoco
307894,A man and woman playing a Wii game while others watch. ,1.3333333333333337,mscoco
95822,A pair of parking meters in front of a parking lot.,2.0,mscoco
323705,Gold clock stand in a large stone building.,2.0,mscoco
384333,A small elephant standing next to a bush.,1.8125,mscoco
207634,A man with a guitar case in front of a store talking on a  phone,1.3333333333333333,mscoco
83407,"A ""blue"" stop sign on a street corner near a parking lot.",0.1666666666666666,mscoco
138368,A woman hitting a tennis ball with a tennis raquet on the court,0.5,mscoco
190868,A yellow train is pulling many dark cars with it.,1.55,mscoco
89258,A green vase with white flowers in sitting on a counter. ,2.0,mscoco
432762,Man in pink shirt and jeans sitting on a blue bench. ,1.8,mscoco
511963,A very cute bed room with a bed and a couch.,1.75,mscoco
430665,A street sign with pictures of frogs on them,2.0,mscoco
128,A carrot on the left of a broccoli.,0.5,drawbench
198205,A brown and white cow in a field of grass and yellow flowers.,1.9,mscoco
477688,A group of motorcyclists waiting at the beginning of a track.,1.5357142857142856,mscoco
80916,A bathroom with black tile and a blue shower curtain.,1.1666666666666663,mscoco
216480,A black cat is sitting on an office chair.,2.0,mscoco
51550,Two large giraffes stand together at a zoo,1.375,mscoco
141005,Two women smile with a man sitting in a hospital bed.,1.5833333333333337,mscoco
104454,A solid white cat laying on a blue blanket.,2.0,mscoco
451987,A man in a red shirt stands next to a yellow drink mixer.,2.0,mscoco
132067,A dorm or apartment bedroom is pictured with posters and a computer.,1.8333333333333333,mscoco
