id,image_id,best_caption,blip2_rr,clip_rr,retrieval_avg_rr,blip2_pk,clip_pk,retrieval_avg_pk,glide_score,sdxl_score,avg_generative_score
640410,133510,A baseball player is at bat waiting for the pitch.,0.3333333333333333,0.125,0.2291666666666666,0.3,0.2,0.25,-0.1666666666666666,2.0,0.9166666666666666
642442,5917,The action at home plate in a professional baseball game.,0.0769230769230769,0.25,0.1634615384615384,0.0,0.3,0.15,-0.1666666666666666,2.0,0.9166666666666666
154419,281123,A living room with a red couch sitting beneath a window.,0.1428571428571428,0.0021691973969631,0.0725131701270529,0.1,0.0,0.05,1.5833333333333337,2.0,1.7916666666666667
88505,383158,A BUS PARKED AT A STREET IN THE EVENING.,0.04,0.003731343283582,0.021865671641791,0.0,0.0,0.0,2.0,2.0,2.0
298444,203433,A woman in blue shirt holding two cellphones with cars in background.,0.0526315789473684,0.0909090909090909,0.0717703349282296,0.0,0.0,0.0,0.0,2.0,1.0
141453,17152,A chicken sandwich and sweet potato fries on a plate.,0.1428571428571428,0.125,0.1339285714285714,0.1,0.1,0.1,1.6666666666666667,1.8333333333333333,1.75
304256,108540,A man is standing looking at a cell phone near a cell phone advertisement.,0.0384615384615384,0.1428571428571428,0.0906593406593406,0.0,0.1,0.05,-0.3333333333333333,1.5,0.5833333333333334
511198,303311,Three women are holding wine glasses and smiling.,1.0,1.0,1.0,0.2,0.1,0.15,1.0,2.0,1.5
382684,267543,"Some noodles, meat, and vegetables are in a white bowl.",1.0,0.1666666666666666,0.5833333333333334,0.1,0.2,0.15,1.5,2.0,1.75
46036,181278,A young baseball player throws the ball as others watch.,0.25,0.0384615384615384,0.1442307692307692,0.1,0.0,0.05,-0.1666666666666666,0.5,0.1666666666666666
99910,11188,"Long stemmed plant with flowers, white wall and stone floor.",0.125,0.0147058823529411,0.0698529411764705,0.1,0.0,0.05,1.5833333333333337,2.0,1.7916666666666667
493465,225299,A skier jumps a snow ramp adjacent to a ski lift.,0.3333333333333333,0.0074074074074074,0.1703703703703703,0.1,0.0,0.05,0.0,1.8333333333333333,0.9166666666666669
540980,193166,a parked car sits next to a parking meter ,1.0,1.0,1.0,0.9,0.9,0.9,1.0,1.6666666666666663,1.3333333333333333
626282,274768,A man with sunglasses on standing next to a basket of tennis balls.,1.0,0.3333333333333333,0.6666666666666666,0.1,0.1,0.1,-0.3333333333333333,2.0,0.8333333333333334
361788,548962,"A living area with chairs, sofa and a television.",0.1428571428571428,0.0303030303030303,0.0865800865800865,0.2,0.0,0.1,0.25,1.6666666666666663,0.9583333333333331
241231,84211,Five women smile as they pose near a large cake.,1.0,1.0,1.0,0.1,0.1,0.1,-0.5,1.6666666666666663,0.5833333333333333
320713,276835,a man and woman smile while both holding a bag.,0.5,0.0009699321047526,0.2504849660523763,0.1,0.0,0.05,-0.3333333333333333,0.5,0.0833333333333333
367471,437209,A stack of suitcases on brown table next to a wall.,0.3333333333333333,0.0129870129870129,0.1731601731601731,0.1,0.0,0.05,-0.3333333333333333,1.8333333333333333,0.7500000000000001
744469,506979,A woman holding a small infant in her arm and pointing over a barrier to an elephant that is in the dirt area.,1.0,0.1666666666666666,0.5833333333333334,0.1,0.1,0.1,0.0,0.0,0.0
67350,402257,A small toilet is surrounded by antique pictures on the wall. ,1.0,1.0,1.0,0.1,0.1,0.1,0.5,2.0,1.25
456195,457442,Man standing next to truck watching dog walking in water at beach.,0.5,1.0,0.75,0.1,0.1,0.1,1.1666666666666663,2.0,1.5833333333333333
163065,497642,An adult elephant feeds the younger elephant walking beside it.,0.015625,0.0056179775280898,0.0106214887640449,0.0,0.0,0.0,1.0,1.4166666666666663,1.2083333333333333
424460,449093,Cattle drink water at a shaded stream under the trees.,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.1,0.15,1.8333333333333333,1.8333333333333333,1.8333333333333333
294216,404629,"Room with fireplace, radiator, and window, empty of furniture, being painted.",1.0,1.0,1.0,0.1,0.1,0.1,1.0,2.0,1.5
767101,31053,A person reaching towards a Frisbee that is near a window. ,1.0,0.0277777777777777,0.5138888888888888,0.1,0.0,0.05,-0.1666666666666666,0.0,-0.0833333333333333
734359,291830,The contemporary living room has clean lines and furnishings.,0.0476190476190476,0.0909090909090909,0.0692640692640692,0.0,0.0,0.0,1.3333333333333333,2.0,1.6666666666666663
452570,270702,A girl with a happy look holding a teddy bear on a trampoline.,1.0,1.0,1.0,0.1,0.1,0.1,0.25,1.75,1.0
333215,27157,A young boy riding a skateboard on top of a ramp.,0.25,0.3333333333333333,0.2916666666666666,0.2,0.1,0.15,0.0,2.0,1.0
168212,568259,Male tennis player with white shirt and blue shorts swinging a black tennis racket,0.0277777777777777,0.0196078431372549,0.0236928104575163,0.0,0.0,0.0,0.0,1.6666666666666663,0.8333333333333333
267053,343599,A building with a snow topped roof and clock tower.,1.0,1.0,1.0,0.2,0.1,0.15,1.75,2.0,1.875
177398,210389,A woman holding a kite outside of a building.,0.1111111111111111,0.5,0.3055555555555556,0.1,0.1,0.1,0.0,2.0,1.0
272283,312246,A photograph of the bathroom inside a house.,0.5,0.1666666666666666,0.3333333333333333,0.6,0.2,0.4,-0.5,2.0,0.75
236283,372498,A man scooping food into a pan .,0.25,0.2,0.225,0.2,0.1,0.15,0.0,2.0,1.0
212284,33840,"A child hitting a baseball with a baseball bat.
",1.0,1.0,1.0,0.7,0.5,0.6,-0.3333333333333333,2.0,0.8333333333333334
542162,358291,A laptop and a computer keyboard on a wooden desk.,0.25,0.5,0.375,0.4,0.3,0.35,-0.5833333333333333,1.6666666666666667,0.5416666666666667
290584,182300,A Nintendo Wii game controller sitting upright next to a phone.,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1,0.1,0.1,0.0,1.25,0.625
422510,229362,Two women are snacking and drinking beers at a pub.,0.5,1.0,0.75,0.2,0.3,0.25,1.0,0.5,0.75
661357,365831,A blue wooden bench sitting in the middle of a forest.,0.5,0.25,0.375,0.1,0.1,0.1,2.0,2.0,2.0
786901,256630,Groups of people sit at outdoor tables covered with umbrellas. ,0.1666666666666666,1.0,0.5833333333333334,0.1,0.4,0.25,0.25,2.0,1.125
471405,100157,A woman serves out a sauce for her dinner party.,0.1666666666666666,0.04,0.1033333333333333,0.1,0.0,0.05,0.0,2.0,1.0
112284,78593,A black and white dog jumps to catch a Frisbee.,1.0,1.0,1.0,0.8,0.8,0.8,1.0,2.0,1.5
764722,515072,A clock tower that is near an ocean.,1.0,0.0625,0.53125,0.2,0.0,0.1,0.4166666666666666,2.0,1.2083333333333333
352943,523252,The long steam train sits at the station.,0.0909090909090909,0.0128205128205128,0.0518648018648018,0.0,0.0,0.0,1.3333333333333333,2.0,1.6666666666666663
163891,142318,A large horse in an enclosed field eating grass,0.1666666666666666,1.0,0.5833333333333334,0.2,0.2,0.2,2.0,2.0,2.0
813528,462046,A skier glides down a hill in other skier's tracks.,0.0032258064516129,0.0008591065292096,0.0020424564904112,0.0,0.0,0.0,0.0,2.0,1.0
672131,532495,The  hot stew contains various green ingredients.,0.1666666666666666,1.0,0.5833333333333334,0.1,0.1,0.1,2.0,1.3333333333333333,1.6666666666666663
323996,202414,A sub sandwich with lunch meat and lettuce.,0.0909090909090909,0.0303030303030303,0.0606060606060606,0.0,0.0,0.0,2.0,2.0,2.0
811914,504164,A green cake with angry bird characters sitting on it.,1.0,1.0,1.0,0.6,0.6,0.6,1.0,2.0,1.5
22785,208011,Two cats sitting underneath stacks of chairs in a building.,1.0,0.5,0.75,0.1,0.1,0.1,-0.75,1.5,0.375
347728,227577,many people on a beach with a large tent,1.0,0.0074074074074074,0.5037037037037037,0.1,0.0,0.05,1.0,1.6666666666666667,1.3333333333333337
360116,243627,A children's toy train rides along a set of tracks.,1.0,1.0,1.0,0.9,0.5,0.7,1.5,2.0,1.75
552480,503149,Vintage photo of busy street with streetcars in horse drawn buggies.,0.3333333333333333,0.1666666666666666,0.25,0.1,0.2,0.15,1.0,2.0,1.5
789125,535526,A red four wheel drive pickup truck with dual rear wheel.s,0.5,0.025,0.2625,0.1,0.0,0.05,2.0,2.0,2.0
772264,171834,"A horse up close to the camera, in a black and white photo.",0.25,1.0,0.625,0.2,0.2,0.2,1.8333333333333333,2.0,1.9166666666666667
292613,290836,Elephant enjoying bath in deep pool in heavily fenced enclosure.,1.0,0.0131578947368421,0.506578947368421,0.1,0.0,0.05,1.8333333333333333,2.0,1.9166666666666667
399703,300321,A sequential shot of a little league player hitting a ball.,0.0023923444976076,0.0263157894736842,0.0143540669856459,0.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666
511710,498610,A large group of giraffes roaming around in an enclosure.,1.0,0.3333333333333333,0.6666666666666666,0.3,0.3,0.3,0.5,2.0,1.25
684409,60285,A female tennis player lunges forward to return the tennis ball.,0.125,0.125,0.125,0.3,0.2,0.25,-0.1666666666666666,0.5,0.1666666666666666
808130,535218,Two men playing a game of frisbee on the beach.,0.5,1.0,0.75,0.6,0.3,0.4499999999999999,-0.8333333333333333,1.75,0.4583333333333333
84692,352507,A living room filled with furniture and a flat screen TV.,1.0,0.5,0.75,0.7,0.2,0.4499999999999999,0.3333333333333333,2.0,1.1666666666666667
325948,30455,Doorway view of a bedroom with a bed and shelves.,0.3333333333333333,0.0166666666666666,0.175,0.1,0.0,0.05,0.0,2.0,1.0
233371,201561,A Frisbee lies on the pavement by a man in shorts at night,0.125,0.25,0.1875,0.1,0.1,0.1,0.0,-1.0,-0.5
261999,136,Two giraffes in a room with people looking at them.,1.0,0.1428571428571428,0.5714285714285714,0.1,0.1,0.1,0.0,1.8333333333333333,0.9166666666666669
681399,385882,A young child eating a slice of pizza.,1.0,1.0,1.0,1.0,0.8,0.9,0.5,2.0,1.25
180451,160834,A white speed boat on a lake next to a shore.,1.0,0.1111111111111111,0.5555555555555556,0.2,0.1,0.15,1.5,2.0,1.75
617828,411557,Two young men are playing Frisbee on a field.,1.0,1.0,1.0,0.8,0.6,0.7,-0.6666666666666666,2.0,0.6666666666666666
732095,16931,A snowy city street with a french stop sign.,1.0,0.0666666666666666,0.5333333333333333,0.1,0.0,0.05,1.0,1.6666666666666663,1.3333333333333333
235311,87234,A dish features meat in gravy and broccoli. ,0.3333333333333333,0.0666666666666666,0.1999999999999999,0.1,0.0,0.05,1.5,2.0,1.75
236217,537408,A man standing by a horse drinking water. ,0.1111111111111111,0.0175438596491228,0.0643274853801169,0.1,0.0,0.05,-0.8333333333333333,2.0,0.5833333333333334
102286,553984,A sink and mirror are in a bathroom.,1.0,1.0,1.0,1.0,0.8,0.9,1.6666666666666663,2.0,1.8333333333333333
204522,429266,Man riding orange and black motorcycle tilted to the side.,1.0,0.0056818181818181,0.5028409090909091,0.1,0.0,0.05,1.0,1.5,1.25
698070,453231,A profile view of two horses in a sandy area.,0.5,1.0,0.75,0.2,0.1,0.15,-1.0,1.6666666666666667,0.3333333333333333
409231,104588,A man rides his bike down a street with his surfboard attached to the side. ,0.3333333333333333,0.5,0.4166666666666666,0.2,0.1,0.15,1.0,2.0,1.5
810425,253227,a large white clock is on a tower,0.5,1.0,0.75,0.7,0.4,0.55,2.0,1.5833333333333337,1.7916666666666667
804075,357108,A rainbow lorikeet parrot eats sun flower seeds.,1.0,0.25,0.625,0.1,0.1,0.1,1.75,2.0,1.875
308970,61624,An Asiana Airlines plane taxiing at an airport.,0.0108695652173913,1.0,0.5054347826086957,0.0,0.2,0.1,1.5,2.0,1.75
130326,262549,A cat laying on top of a pair of shoes.,0.5,1.0,0.75,0.9,1.0,0.95,0.1666666666666666,2.0,1.0833333333333333
447053,402957,A bench surrounded by a lush garden of trees and flowers.,1.0,0.5,0.75,0.9,0.9,0.9,1.3333333333333337,2.0,1.6666666666666667
743166,425341,A picture of a kitchen with orange decor. ,1.0,1.0,1.0,0.1,0.3,0.2,2.0,2.0,2.0
634060,415694,A home office features a large desk and other items.,1.0,0.25,0.625,0.4,0.5,0.45,0.8333333333333334,2.0,1.4166666666666667
379782,44446,A close up of a frying pan with pieces of broccoli.,1.0,0.5,0.75,0.9,0.7,0.8,1.5,2.0,1.75
435833,238562,A variety of doughnuts are shown in a box.,1.0,1.0,1.0,0.9,0.8,0.8500000000000001,0.1666666666666666,2.0,1.0833333333333333
786185,88770,A person is skiing down a snowy slope.,1.0,1.0,1.0,0.6,0.5,0.55,0.5,2.0,1.25
449536,173574,A huge heard of sheep are all scattered together. ,1.0,0.0588235294117647,0.5294117647058824,0.5,0.0,0.25,0.4166666666666666,2.0,1.2083333333333333
804130,135193,"A pair of scissors, measuring tape, ruler and hole punch on a table.",1.0,0.0454545454545454,0.5227272727272727,0.2,0.0,0.1,-1.0,0.25,-0.375
661876,451274,Person in kitchen basting item being cooked in oven.,1.0,0.1111111111111111,0.5555555555555556,0.5,0.1,0.3,0.5,1.5833333333333337,1.0416666666666667
360103,420475,Motorcyclist displaying skills in front of large crowd at outdoor event.,0.3333333333333333,0.2,0.2666666666666666,0.1,0.2,0.15,-0.1666666666666666,1.8333333333333333,0.8333333333333334
431120,124055,A pair of sheep sit on the ground together.,0.1666666666666666,0.25,0.2083333333333333,0.3,0.1,0.2,1.0,1.6666666666666663,1.3333333333333333
70718,47778,A small boy holding a stuffed animal in his arm.,0.5,0.3333333333333333,0.4166666666666666,0.6,0.3,0.4499999999999999,-0.5,2.0,0.75
492078,460962,a sign showing stop on the street besides buildings,0.0333333333333333,0.0232558139534883,0.0282945736434108,0.0,0.0,0.0,1.8333333333333333,1.8333333333333333,1.8333333333333333
257066,468022,A partially eat cake on a tray being held by a person.,0.04,0.0112359550561797,0.0256179775280898,0.0,0.0,0.0,1.0,1.6666666666666667,1.3333333333333337
800218,20903,Porcelain sink with a white decorated bathroom and blue accents.,0.5,0.1666666666666666,0.3333333333333333,0.1,0.2,0.15,1.0,2.0,1.5
190700,87743,A wide shot of a street with cars and power lines.,1.0,0.3333333333333333,0.6666666666666666,0.1,0.1,0.1,1.6666666666666667,2.0,1.8333333333333333
352546,62941,A United Airlines jet flying in the blue sky.,1.0,0.024390243902439,0.5121951219512195,0.1,0.0,0.05,1.0,2.0,1.5
665134,255003,A large animal-like kite is flown at a crowded park.,0.125,0.0555555555555555,0.0902777777777777,0.2,0.0,0.1,0.0,1.8333333333333333,0.9166666666666669
545527,145266,a red and white fire hydrant sitting in the grass next to a tree,1.0,0.25,0.625,0.3,0.2,0.25,1.3333333333333333,1.5,1.4166666666666663
732561,509154,a large giraffe near many bushes in a field ,0.1666666666666666,1.0,0.5833333333333334,0.2,0.1,0.15,0.5,2.0,1.25
267274,443160,Woman in a hat and tie posing for a picture. ,1.0,0.5,0.75,0.2,0.3,0.25,0.0,2.0,1.0
658644,285821,A man with an apron prepares a mixture in a bowl.,0.0833333333333333,0.0909090909090909,0.0871212121212121,0.0,0.0,0.0,0.0,2.0,1.0
311196,444350,"Dog in dramatic catch of frisbee at a competition, with onlooking player and crowd.",1.0,1.0,1.0,0.2,0.2,0.2,-0.75,2.0,0.625
536869,201168,a large tower with a clock inside of a church,0.0052083333333333,0.0117647058823529,0.0084865196078431,0.0,0.0,0.0,1.0,2.0,1.5
678991,232842,A group of people flying several kites close to the water.,1.0,0.2,0.6,0.8,0.4,0.6000000000000001,0.5,2.0,1.25
635544,357976,The view from a car window shows a motorcycle parked against a tree.,0.05,1.0,0.525,0.0,0.1,0.05,0.0,0.6666666666666666,0.3333333333333333
64141,405473,A split picture of two scenes containing the same cat near a window,1.0,0.2,0.6,0.1,0.1,0.1,-1.0,1.75,0.375
313601,232894,Two kids sitting at a wooden table eating chips.,1.0,0.1428571428571428,0.5714285714285714,0.1,0.1,0.1,0.0,2.0,1.0
757720,25232,Two people stand on a snowy hill in skis.,1.0,0.3333333333333333,0.6666666666666666,0.9,0.5,0.7,0.5,2.0,1.25
450506,350837,A woman in a blue dress is on a tennis court.,0.25,1.0,0.625,0.1,0.1,0.1,0.0,0.5,0.25
23653,38923,A large group of motorcycles parked along a street.,1.0,0.5,0.75,0.9,0.5,0.7,1.5,1.8333333333333333,1.6666666666666667
107556,500321,A giraffe walks next to a small wall within its enclosure. ,0.0285714285714285,0.0063694267515923,0.0174704276615104,0.0,0.0,0.0,1.0,1.8333333333333333,1.4166666666666667
262257,218807,"Scissors, material, thread and hoop to do a needlepoint project.",0.5,0.125,0.3125,0.1,0.1,0.1,-0.3333333333333333,1.75,0.7083333333333334
360716,203631,Skier poses in front of a scenic mountain view.,0.3333333333333333,0.2,0.2666666666666666,0.3,0.3,0.3,0.0,1.8333333333333333,0.9166666666666669
32201,438171,A bright yellow bus travels along the road next to a fence.,0.2,0.1666666666666666,0.1833333333333333,0.2,0.1,0.15,0.8333333333333334,2.0,1.4166666666666667
376815,431013,A woman sips a beverage from a wine glass.,0.25,1.0,0.625,0.3,0.3,0.3,1.0,2.0,1.5
505279,231863,A person is riding a bicycle in city traffic.,1.0,0.1428571428571428,0.5714285714285714,0.5,0.1,0.3,0.0,1.8333333333333333,0.9166666666666669
158516,366931,an image of a family celebrating a childs birthday,0.5,0.1,0.3,0.2,0.1,0.15,-0.3333333333333333,2.0,0.8333333333333334
269646,394909,Two kids are flying a kite on a beach with a man.,0.3333333333333333,0.0909090909090909,0.2121212121212121,0.3,0.0,0.15,1.1666666666666663,1.6666666666666667,1.4166666666666667
621578,248918,A made bed in a dark room with white curtains.,0.0075757575757575,0.0357142857142857,0.0216450216450216,0.0,0.0,0.0,1.8333333333333333,2.0,1.9166666666666667
689283,329084,Small white vehicle with a white dog looking out window.,0.1666666666666666,0.1,0.1333333333333333,0.1,0.1,0.1,0.25,1.3333333333333333,0.7916666666666666
152272,37709,A stop sign is shown on the corner of the street.,1.0,0.3333333333333333,0.6666666666666666,0.8,0.5,0.65,1.0,1.6666666666666667,1.3333333333333337
252990,313532,A baseball player batting a ball with a catcher and umpire standing behind him.,1.0,0.1428571428571428,0.5714285714285714,0.3,0.1,0.2,-0.5,1.8333333333333333,0.6666666666666667
33507,484227,A small brown crocheted stuffed animal on display.,1.0,1.0,1.0,0.1,0.1,0.1,1.8333333333333333,2.0,1.9166666666666667
312968,75719,This bird is looking at a toy photographer.,0.5,1.0,0.75,0.1,0.1,0.1,1.0,1.4166666666666663,1.2083333333333333
446363,88920,A person riding on the back of a white horse.,1.0,0.1428571428571428,0.5714285714285714,0.7,0.1,0.3999999999999999,1.0,2.0,1.5
309416,349926,A group of men playing frisbee on a field.,1.0,1.0,1.0,0.8,0.6,0.7,-0.25,2.0,0.875
250576,445046,A man taking a bite from a donut that is suspended on a string.,1.0,1.0,1.0,0.2,0.2,0.2,1.0,2.0,1.5
582214,279726,Yellow and grey train passing near platform in urban area.,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1,0.4,0.25,2.0,2.0,2.0
411373,312033,"Little League baseball players, including a pitcher, a hitter, and two umpires.",1.0,0.125,0.5625,0.4,0.1,0.25,-0.3333333333333333,2.0,0.8333333333333334
464223,63890,surfer in his wetsuit carrying his surf board on the beach in front of the waves,1.0,1.0,1.0,0.4,0.4,0.4,0.5,2.0,1.25
811533,505058,A pair of surfers carry their boards along the shore.,1.0,1.0,1.0,0.7,0.7,0.7,-0.6666666666666666,1.8333333333333333,0.5833333333333335
569004,275902,Train crossing a bridge over a lake with mountain range in background,1.0,0.2,0.6,0.1,0.1,0.1,2.0,2.0,2.0
714862,531092,a sandwich on wheat bread sits on a plate,0.0044052863436123,0.037037037037037,0.0207211616903246,0.0,0.0,0.0,2.0,2.0,2.0
132470,428310,A dog lays on a couch next to a book.,1.0,1.0,1.0,0.1,0.3,0.2,-1.0,2.0,0.5
515956,334630,Man sitting under red and white striped umbrella near woman sitting on beach,1.0,0.0082644628099173,0.5041322314049587,0.1,0.0,0.05,0.0,2.0,1.0
159276,477434,Shot of a bed with orange pillows and lamps on both sides of the bed.,1.0,0.0163934426229508,0.5081967213114754,0.1,0.0,0.05,1.3333333333333333,2.0,1.6666666666666663
356880,144486,A fried and breaded sandwich is topped with preserves.,0.1,0.0384615384615384,0.0692307692307692,0.1,0.0,0.05,2.0,2.0,2.0
530959,519234,"A living room area of a house that has a flatscreen television on the wall, over a fireplace.",1.0,1.0,1.0,0.6,0.6,0.6,0.5,2.0,1.25
166294,107628,Skateboarder with a black helmet and flannel shirt skateboards while another person takes a photograph.,1.0,0.5,0.75,0.2,0.1,0.15,-0.1666666666666666,1.8333333333333333,0.8333333333333334
262985,102630,A person flying through the air while riding a snowboard.,0.5,0.25,0.375,0.6,0.3,0.4499999999999999,0.0,2.0,1.0
549528,53907,Two zebras in a field covered with dry grass,1.0,1.0,1.0,0.8,0.5,0.65,0.25,1.5,0.875
7837,330583,Lone adult horse eating grass in a mountain valley.,1.0,0.25,0.625,0.2,0.1,0.15,1.5833333333333337,2.0,1.7916666666666667
212158,116497,a large display of bananas and other fruit,1.0,0.5,0.75,0.9,0.6,0.75,2.0,2.0,2.0
376166,58472,A modern style bathroom with blue tile and white fixtures.,1.0,1.0,1.0,0.8,0.8,0.8,1.6666666666666667,2.0,1.8333333333333333
238252,373099,A open door displaying a bathroom with a toilet.,1.0,0.5,0.75,0.8,0.4,0.6000000000000001,0.5833333333333334,1.75,1.1666666666666667
99329,337826,"Sheared sheep on roadway taken from vehicle, with green hillside in background.",0.5,0.1111111111111111,0.3055555555555556,0.2,0.1,0.15,1.0,1.6666666666666667,1.3333333333333337
369113,350840,A surfer rides a wave beneath the pylons of a dock.,1.0,0.5,0.75,0.3,0.2,0.25,0.5,1.8333333333333333,1.1666666666666667
498013,479395,A red fire hydrant is deep in the snow.,1.0,1.0,1.0,1.0,0.9,0.95,2.0,2.0,2.0
630232,58572,a bunch of food and blue plates on a table,0.5,0.2,0.35,0.4,0.1,0.25,1.0,2.0,1.5
700926,125548,a large elephant that has a kid on top,0.0034843205574912,0.0105263157894736,0.0070053181734824,0.0,0.0,0.0,0.0,1.3333333333333337,0.6666666666666667
717409,439486,a cat is sticking its head inside of a toilet,1.0,1.0,1.0,1.0,0.9,0.95,-0.6666666666666666,1.1666666666666663,0.25
802722,93883,A man rides a horse cart down a country road.,0.1666666666666666,1.0,0.5833333333333334,0.2,0.2,0.2,-1.0,2.0,0.5
380832,407915,Bathroom scene of a sink and decorations surrounded by pink walls.,1.0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,0.4166666666666666,2.0,1.2083333333333333
600618,305030,A large clock sitting above a red Samuel Cooper sign.,1.0,0.5,0.75,0.1,0.1,0.1,1.5833333333333337,2.0,1.7916666666666667
17553,188612,A steeple with a clock with a bell tower.,0.5,1.0,0.75,0.2,0.4,0.3,1.6666666666666663,1.8333333333333333,1.75
796066,416860,A man poses while wearing a light up tie. ,1.0,1.0,1.0,0.1,0.1,0.1,-0.5,2.0,0.75
309394,534578,"Two blue and white street signs that read ""sync signal"" and ""western av.""",1.0,1.0,1.0,0.1,0.1,0.1,0.0,0.5,0.25
297398,450026,Some young people with skate boards near a busy city street.,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3,0.2,0.25,0.0,2.0,1.0
460612,1407,The tennis player is poised to serve a ball.,0.1666666666666666,0.0434782608695652,0.1050724637681159,0.2,0.0,0.1,0.5,1.5833333333333337,1.0416666666666667
580993,349579,"A street sign that says, ""Schwalbenstrasse"" in Germany. ",0.0256410256410256,1.0,0.5128205128205128,0.0,0.1,0.05,0.5,1.25,0.875
466149,455166,Many fruit are lined up and displayed at a market. ,1.0,0.3333333333333333,0.6666666666666666,0.9,0.5,0.7,1.8333333333333333,2.0,1.9166666666666667
241803,244022,an image of a man doing tricks on a skateboard,0.2,0.0666666666666666,0.1333333333333333,0.2,0.0,0.1,-0.5,1.8333333333333333,0.6666666666666667
234741,409833,An old photo of a building with a clock tower.,1.0,1.0,1.0,0.5,0.7,0.6,1.5,1.8333333333333333,1.6666666666666667
572235,373278,Yellow commuter train at station with passengers on platform.,0.3333333333333333,1.0,0.6666666666666666,0.5,0.7,0.6,1.5,2.0,1.75
375393,401071,Many people on a sandy beach with umbrellas.,1.0,1.0,1.0,0.9,0.8,0.8500000000000001,1.0,2.0,1.5
229453,408219,Altered photograph of a snow boarder in flight ,0.2,0.5,0.35,0.1,0.1,0.1,-0.3333333333333333,2.0,0.8333333333333334
291909,422779,A bathroom vanity and suit and door open to show two beds in bedroom.,0.0138888888888888,0.0027397260273972,0.008314307458143,0.0,0.0,0.0,0.25,1.0,0.625
449280,561666,Commercial plane flying overhead on day with clear blue sky.,0.3333333333333333,1.0,0.6666666666666666,0.5,0.7,0.6,1.5,1.6666666666666663,1.5833333333333333
378317,395144,A bicycle is parked next to a long train.,1.0,1.0,1.0,0.6,0.7,0.6499999999999999,1.25,2.0,1.625
201696,88244,Wooden desk and cabinet unit and electronics in an occupied hotel room.,0.0714285714285714,0.5,0.2857142857142857,0.0,0.5,0.25,0.1666666666666666,2.0,1.0833333333333333
449417,406121,two people sitting at a table with cup cakes,1.0,0.0714285714285714,0.5357142857142857,0.1,0.0,0.05,1.0,2.0,1.5
454651,332153,A green train traveling through a forest with trees.,0.25,0.25,0.25,0.2,0.1,0.15,0.3333333333333333,2.0,1.1666666666666667
459949,471773,A smiling man stands holding a tennis racket.,1.0,0.3333333333333333,0.6666666666666666,0.4,0.4,0.4,-0.3333333333333333,1.75,0.7083333333333334
320594,559760,"2 men smile, standing in front of giraffes in an enclosure.",1.0,0.5,0.75,0.1,0.1,0.1,0.0,0.4166666666666666,0.2083333333333333
616581,71492,A brick building with a large clock on the tower.,0.5,0.5,0.5,0.3,0.4,0.35,1.5,2.0,1.75
406384,484758,"Voodoo donuts are decorated unconventionally, such as with Froot Loops.",0.010752688172043,1.0,0.5053763440860215,0.0,0.1,0.05,1.5,2.0,1.75
244089,222828,Three people smiling in front of an airport kiosk.,1.0,0.1666666666666666,0.5833333333333334,0.1,0.1,0.1,-0.1666666666666666,1.6666666666666663,0.75
726626,88859,A view of a baseball game with many players on the field.,1.0,0.5,0.75,0.6,0.6,0.6,0.0,2.0,1.0
322085,95822,A pair of parking meters in front of a parking lot.,1.0,1.0,1.0,1.0,1.0,1.0,-0.4166666666666666,2.0,0.7916666666666666
431999,119145,Street sign in city saying keep moving use.,1.0,1.0,1.0,0.1,0.1,0.1,1.0,1.8333333333333333,1.4166666666666667
623640,44801,A motorcycle and several cars are stopped at an intersection.,1.0,0.1428571428571428,0.5714285714285714,0.4,0.1,0.25,1.5,1.5,1.5
304930,71818,a lincoln airport police truck parked in the back of a building with lots of windows,1.0,1.0,1.0,0.1,0.1,0.1,1.0,0.25,0.625
383627,416576,The player is running to hit a tennis ball.,0.25,0.1111111111111111,0.1805555555555555,0.5,0.1,0.3,-0.1666666666666666,0.5,0.1666666666666666
224950,117792,A red fire hydrant in front of a window with large windows.,0.125,0.2,0.1625,0.2,0.3,0.25,0.8333333333333334,2.0,1.4166666666666663
356132,512731,A model set of cars and other vehicles with a garage.,1.0,1.0,1.0,0.1,0.1,0.1,1.5,2.0,1.75
98096,82796,a green and white train at a station and train tracks,1.0,0.25,0.625,0.3,0.1,0.2,1.3333333333333337,2.0,1.6666666666666667
602605,313480,A group of people in a boat in a river ,1.0,1.0,1.0,0.7,0.4,0.55,0.0,2.0,1.0
347693,294925,A herd of elephants in a grassy area with sky in the background.,1.0,1.0,1.0,1.0,0.8,0.9,2.0,2.0,2.0
564667,179696,A  dish of meat topped with red cabbage and tomato sauce.,1.0,0.0555555555555555,0.5277777777777778,0.1,0.0,0.05,1.3333333333333333,2.0,1.6666666666666663
254317,536716,two zebras walking around their pen at the zoo,0.2,0.1666666666666666,0.1833333333333333,0.6,0.3,0.4499999999999999,1.75,2.0,1.875
45124,9846,Young girl playing soccer and trying to score while being blocked.,0.25,0.3333333333333333,0.2916666666666666,0.3,0.1,0.2,-0.3333333333333333,0.3333333333333333,2.775557561562892e-17
